_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40
0,,39,9,3,1926,,0,3,5,,0,,3,05db9164,bfdcfc4a,3f598f1f,89b9aa94,384874ce,7e0ccccf,203cf0f4,062b5529,a73ee510,3b08e48b,9a92941b,eee3943b,19640825,1adce6ef,2a7a147e,7e28aee1,776ce399,ffd53157,21ddcdc9,5840adea,bafa34d7,,3a171ecb,1a691628,e8b83407,56be3401
0,0,2,7,4,11826,,0,4,2,0,0,,4,05db9164,8e4f887c,,,25c83c98,,d5b6acf2,64523cfa,a73ee510,6873af4e,086ac2d2,,41a6ae00,07d13a8f,78fa6c90,,e5ba7672,4b340164,,,,,32c7478e,,,
0,0,26,3,1,4857,,0,15,2,0,0,,1,05db9164,90081f33,02044cf8,9ff76ed7,4cf72387,7e0ccccf,5ba7982a,0b153874,a73ee510,343ca46a,d257849e,352fc22f,a8af8c1d,b28479f6,1c51f095,e632e7b8,e5ba7672,1b884e69,,,c9b14ff3,ad3062eb,3a171ecb,8e84e831,,
0,0,0,7,3,23,77,4,16,47,0,1,,3,46300ee3,8947f767,8a28037d,4e2dcd7d,384874ce,fbad5c96,d20b4953,1f89b562,a73ee510,fbbf2c95,46febd4d,cc421da5,949ea585,b28479f6,a473257f,b86b17f9,e5ba7672,bd17c3da,f30f7842,a458ea53,a4fbe895,,32c7478e,3fdb382b,010f6491,49d68486
0,3,248,4,4,250,4,45,6,32,1,6,1,4,05db9164,1cfdf714,e7926117,f22c01a1,25c83c98,fe6b92e5,bde86fea,0b153874,a73ee510,d2487d17,dd542e6d,47fb3489,779f824b,b28479f6,d345b1a0,31e3e569,3486227d,e88ffc9d,1d04f4a4,a458ea53,3e09285c,c9d4222a,3a171ecb,5f32fdc1,cb079c2d,6dcc2825
0,,0,3,,,,,0,,,,,,05db9164,d833535f,b00d1501,d16679b9,25c83c98,7e0ccccf,970f01b2,5b392875,7cc72ec2,3b08e48b,36bccca0,e0d76380,80467802,1adce6ef,5e7a356b,1203a270,2005abd1,281769c2,,,73d06dde,c9d4222a,3a171ecb,aee52b6f,,
0,0,1,4,,7106,360,2,4,56,0,1,,,17f69355,58e67aaf,516ad761,f5f44efa,43b19349,13718bbd,95bb412b,5b392875,a73ee510,bda4e331,ec2b795a,3d864eb6,a5975b1d,051219e6,d83fb924,54fcc414,e5ba7672,c21c3e4c,55dd3565,a458ea53,c1ddae51,,c7dc6720,ada925b2,9b3e8820,40cd9f3b
0,2,254,1,5,1427,126,7,18,76,0,2,,10,f473b8dc,38d50e09,562c9f65,97ce69e9,25c83c98,7e0ccccf,00c0cf3e,0b153874,a73ee510,e4734b23,342a96ca,509076f5,fde1645d,b28479f6,42b3012c,5a9431f3,e5ba7672,582152eb,21ddcdc9,5840adea,4b8eac45,,bcdee96c,8fc66e78,001f3601,f3737bd0
1,,3,,3,12290,8,3,6,9,,2,,6,05db9164,38a947a1,00a0db2e,2cf12009,4cf72387,fe6b92e5,81bb0302,0b153874,a73ee510,8b7e21f6,b7094596,b66a7fe2,1f9d2c38,07d13a8f,2ae0aabd,cef5149a,07c540c4,2873768a,,,0d353b48,ad3062eb,c7dc6720,8dd74a8b,,
0,,30,9,,5816,25,4,1,2,,1,,,05db9164,287130e0,7c2e7b81,10989487,4cf72387,7e0ccccf,5b07414c,51d76abe,a73ee510,86cff510,54649d62,776cbe75,c679a49f,cfef1c29,655fad18,b6427e8e,07c540c4,891589e7,21ddcdc9,5840adea,76911bd9,,bcdee96c,1793a828,e8b83407,63093459
1,,42,2,,20082,13,5,0,6,,1,,,5a9ed9b0,58e67aaf,b5315626,a417c8f6,25c83c98,7e0ccccf,45e063a0,1f89b562,a73ee510,87f50e29,da89cb9b,4e45286c,165642be,b28479f6,62eca3c0,b2df0df5,e5ba7672,c21c3e4c,55dd3565,b1252a9d,0866efec,,32c7478e,b57da472,9b3e8820,197be12c
0,2,1,42,1,1424,3,17,1,124,0,3,0,1,68fd1e64,58e67aaf,1cb838b8,54650097,25c83c98,,c519c54d,c8ddd494,a73ee510,07ae0d24,59cd5ae7,044df2a5,8b216f7b,1adce6ef,d002b6d9,74e3b2d1,e5ba7672,c21c3e4c,5b885066,a458ea53,d4338edf,,423fab69,b8f7bd75,9b3e8820,47ee0e11
0,,1,2,1,27555,,0,0,3,,0,,1,05db9164,207b2d81,d52980aa,b66d15e3,25c83c98,fbad5c96,ff784e66,0b153874,a73ee510,befd72e2,14dcccc2,b519c595,e5f3bc1c,07d13a8f,0c67c4ca,7c8ae841,e5ba7672,395856b0,21ddcdc9,b1252a9d,605305ee,,32c7478e,f090fae7,001f3601,77e5b96c
1,,-1,,,14821,74,3,6,65,,3,,,68fd1e64,78ccd99e,be63bc52,ec50461c,43b19349,,63e83fa0,0b153874,a73ee510,de325846,f5c42ad7,7251d02b,67dfb6b2,07d13a8f,162f3329,d68ba83b,07c540c4,e7e991cb,21ddcdc9,b1252a9d,b9a1be4f,,32c7478e,a33cbfa3,2bf691b1,4f0a3a7d
0,0,3,1,1,7627,631,1,21,206,0,1,,1,8cf07265,08d6d899,9143c832,f56b7dd5,43b19349,7e0ccccf,dc7659bd,0b153874,a73ee510,76aa8efa,e51ddf94,ae1bb660,3516f6e6,07d13a8f,41f10449,bad5ee18,e5ba7672,698d1c68,,,0429f84b,,3a171ecb,c0d61a5c,,
0,,-1,,,2164,66,0,8,18,,0,,,05db9164,1cfdf714,daa00cb0,13508380,25c83c98,7e0ccccf,7195046d,0b153874,a73ee510,c2ebde4f,4d8549da,f838e58b,51b97b8f,07d13a8f,e439dd9b,cde999ab,d4bb7bd8,9df49ecd,21ddcdc9,b1252a9d,6db8f64e,ad3062eb,c7dc6720,45ab94c8,cb079c2d,c84c4aec
0,,46,15,8,4881,54,0,8,18,,0,,8,8cf07265,80e26c9b,614dd7ae,f2e08e7d,25c83c98,fe6b92e5,cd98cc3d,0b153874,a73ee510,372f26e1,1ac2d3dd,85182ed7,b72482f5,07d13a8f,f3635baf,f6e0a711,e5ba7672,f54016b9,21ddcdc9,b1252a9d,03198c40,ad3062eb,3a171ecb,1793a828,e8b83407,51751315
0,0,3,,4,4265,58,1,4,40,0,1,,4,05db9164,bccb7a1a,c3487283,e57584e8,25c83c98,fbad5c96,26f5c8bf,0b153874,a73ee510,d12db685,7c7199cb,a4615a30,9196db4a,07d13a8f,e6696727,a428ff4d,d4bb7bd8,d51975d7,21ddcdc9,5840adea,9b51258e,,3a171ecb,2e1ed8e0,e8b83407,ba8d52c7
0,0,0,17,8,3342,11,15,13,53,0,8,0,8,05db9164,95e2d337,47ad9b94,dab90e27,4cf72387,fe6b92e5,23a3c01c,37e4aa92,a73ee510,3b08e48b,defc0075,346d122e,1e152deb,64c94865,7de4908b,50bf498c,3486227d,701d695d,712d530c,a458ea53,585a4433,,423fab69,4921c033,2bf691b1,80b0aeb9
1,,27,9,3,7354,22,37,8,108,,6,1,3,05db9164,287130e0,8ff58dd3,6d65b22f,25c83c98,7e0ccccf,fa707f72,0b153874,a73ee510,6b1e4999,6241e24a,e7750f14,8c1a3ad8,b28479f6,1d0f5921,858ebe08,8efede7f,6ef500f4,54f1657e,5840adea,1c207144,,bcdee96c,465f835f,ea9a246c,f5422ec9
0,1,-1,,,120,3,6,5,18,1,5,,,17f69355,064c8f31,63f00f19,7a26412a,25c83c98,fe6b92e5,7dab17c2,1f89b562,a73ee510,55f6ada0,636405ac,9d254525,31b42deb,07d13a8f,8154d418,8064deec,e5ba7672,795b8402,21ddcdc9,b1252a9d,4a50b9c8,,3a171ecb,bb039b11,001f3601,2fede552
0,0,7,4,4,1578,37,27,25,305,0,7,,4,68fd1e64,207b2d81,365d1d63,e9370452,25c83c98,7e0ccccf,4c3504c7,0b153874,a73ee510,cec295e1,e015e3d6,8ff467ea,8f265ae5,64c94865,11b2ae92,acf5f625,e5ba7672,395856b0,21ddcdc9,a458ea53,b6af5d81,c9d4222a,423fab69,27e81296,001f3601,94525e91
1,13,3332,9,2,56,3,28,1,18,1,1,,2,be589b51,06174070,e915f032,b0ed6de7,25c83c98,,7227c706,1f89b562,a73ee510,3dab57ff,9625b211,02472b09,dccbd94b,b28479f6,62615981,695998f1,e5ba7672,836a11e3,a34d2cf6,5840adea,1992c897,,32c7478e,1793a828,e8b83407,fa3124de
0,1,0,37,19,293,39,10,41,179,1,6,,39,68fd1e64,58e67aaf,5e279996,0eb5faee,4cf72387,7e0ccccf,45e063a0,66c1ef42,a73ee510,18dacb0e,da89cb9b,eccdab0f,165642be,07d13a8f,10935a85,b52eb6dd,e5ba7672,c21c3e4c,81551f75,a458ea53,4cdd7093,,32c7478e,3fdb382b,9b3e8820,1faf87ce
0,,4,7,4,1501,,0,47,46,,0,,5,05db9164,4322636e,0496d5c7,f09d399b,25c83c98,fe6b92e5,a26e0679,0b153874,a73ee510,0022e234,b3a61313,61104d70,65b6dc96,b28479f6,55ef2202,6a4fdb11,1e88c74f,9d3171e9,21ddcdc9,5840adea,17a49741,ad3062eb,3a171ecb,0b95f1c5,ea9a246c,04a4756f
0,,8,34,3,1288,,0,40,50,,0,,3,05db9164,c5c1d6ae,58848968,8820c221,25c83c98,fbad5c96,cb5d6844,5b392875,a73ee510,4e2ed6c4,d3c977f5,7a2f25d1,83d6c557,b28479f6,29a18ba0,460fc193,1e88c74f,836a67dd,21ddcdc9,5840adea,37acd26f,,32c7478e,218c9ff7,7a402766,b1966909
0,,313,13,6,285,,0,26,26,,0,,18,68fd1e64,08d6d899,96eb1060,6fad4c40,25c83c98,fe6b92e5,feb77787,0b153874,a73ee510,3b08e48b,b4e53c60,a3c23ad1,3562872b,07d13a8f,41f10449,3704b755,776ce399,698d1c68,,,fce0707d,c9d4222a,dbb486d7,eb8b03b7,,
1,0,0,,,1634,56,11,4,20,0,7,,,05db9164,e112a9de,6b80d7c0,81e71114,25c83c98,fe6b92e5,af54cdc5,0b153874,a73ee510,37843f80,d0069af4,21161865,e920b070,ad1cc976,f1e1df0a,ba0eeab9,e5ba7672,fdbdefe6,,,8dbce355,,c3dc6cef,8f079aa5,,
0,,0,4,6,7316,,0,6,6,,0,,6,9a89b36c,287130e0,462a1c4a,b6471837,0942e0a7,fbad5c96,5e4454aa,0b153874,a73ee510,151f69cc,680bf6cb,8cc98d00,7db6a946,26ac7cf4,faa78901,c94e5879,27c07bd6,891589e7,881fb6ec,a458ea53,c67620a8,c9d4222a,55dd3565,3fdb382b,ea9a246c,49d68486
0,0,73,,,1572,32,8,18,275,0,2,6,,05db9164,097e9399,77f2f2e5,d16679b9,25c83c98,7e0ccccf,468a0854,5b392875,a73ee510,3b08e48b,80fba0d2,9f32b866,605bbc24,b28479f6,1718dff1,31ca40b6,8efede7f,97029569,21ddcdc9,b1252a9d,dfcfc3fa,,32c7478e,aee52b6f,2bf691b1,f8d62db8
0,,1,,9,3103,,0,9,9,,0,,9,05db9164,ae46a29d,7678a292,f922efad,25c83c98,fbad5c96,0fff68f0,0b153874,a73ee510,865538a8,7495273d,66a76a26,e97e78ef,1adce6ef,8ff759e2,01adbab4,1e88c74f,fadc3645,,,21c9516a,,32c7478e,b34f3128,,
0,0,28,6,6,1605,53,11,38,45,0,1,,6,05db9164,80e26c9b,65ab10b9,080bb9e4,25c83c98,,3b097cb3,062b5529,a73ee510,8afb228d,358a1187,1aebb3ab,3966c8cd,b28479f6,4c1df281,3c63e251,e5ba7672,f54016b9,21ddcdc9,5840adea,1c857c49,,32c7478e,336cfec6,e8b83407,1fa1bc7f
0,0,6,7,4,2096,55,1,11,54,0,1,0,4,8cf07265,421b43cd,9e4dfa99,29998ed1,4cf72387,fe6b92e5,03db5ecd,235697d5,a73ee510,c7fcae9a,7252cfd2,6aaba33c,ccb9cc75,b28479f6,2d0bb053,b041b04a,e5ba7672,2804effd,,,723b4dfd,,32c7478e,b34f3128,,
1,0,82,2,2,1510,4,7,4,25,0,2,,2,be589b51,38a947a1,8512d54d,7031bb66,4cf72387,7e0ccccf,1c86e0eb,0b153874,a73ee510,a791cb47,755e4a50,e2163351,5978055e,b28479f6,46ed0b3c,beef16d6,e5ba7672,2c6cb693,,,4645d72c,,3a171ecb,b258af68,,
0,0,80,28,1,2741,107,4,1,1,0,1,0,1,5a9ed9b0,287130e0,39b72605,6538f35c,25c83c98,6f6d9be8,95c3fea9,985e3fcb,a73ee510,5612701e,b9ec9192,230807f2,df5886ca,1adce6ef,8c1d85be,6835b9c5,e5ba7672,0a106e05,23a4bfcf,5840adea,e2ae5e2c,,32c7478e,d198cfbe,ea9a246c,f5422ec9
0,,26,18,3,34519,478,3,2,121,,1,,3,05db9164,80e26c9b,37423f9c,bf5aa611,25c83c98,fe6b92e5,8c28e5b5,0b153874,7cc72ec2,e0e9eeb8,ae4c531b,1f461500,01c2bbc7,b28479f6,4c1df281,5f73f694,e5ba7672,f54016b9,21ddcdc9,a458ea53,fc3f6ce0,ad3062eb,32c7478e,c8ec0ec5,e8b83407,e8990e6d
1,,334,13,4,403889,,0,7,44,,0,,4,05db9164,287130e0,49bd9fb7,bf26826f,25c83c98,7e0ccccf,1821502d,0b153874,7cc72ec2,3b08e48b,927d4649,6169f967,262ac3d4,1adce6ef,310d155b,7aa4d9a4,07c540c4,891589e7,af7c4727,a458ea53,3a96e155,,423fab69,2a0f32b0,e8b83407,45514bad
1,0,3,,,87,21,6,4,50,0,3,,,05db9164,38a947a1,4470baf4,8c8a4c47,25c83c98,7e0ccccf,c519c54d,0b153874,a73ee510,7ef432eb,59cd5ae7,bb669e25,8b216f7b,b28479f6,65afeec4,2b2ce127,e5ba7672,b133fcd4,,,2b796e4a,,423fab69,8d365d3b,,
0,,1,1,,7086,57,13,2,32,,1,0,,8cf07265,09e68b86,b006f160,295c8f1f,25c83c98,7e0ccccf,33cca6fa,51d76abe,a73ee510,401ced54,98bf6715,20eb0e18,2b9fb512,07d13a8f,36721ddc,e53f10fe,e5ba7672,5aed7436,55dd3565,a458ea53,56e82da9,,3a171ecb,8d354c60,e8b83407,c54bd998
1,,54,1,5,147015,,0,5,13,,0,,5,ae82ea21,2aee75a8,1fcfbee0,c235950d,43b19349,7e0ccccf,66acf824,51d76abe,7cc72ec2,e14a3053,e192b186,bdd2f793,7df3a6c1,1adce6ef,f9700797,7e31437e,27c07bd6,ad19d8d8,,,4f626991,,423fab69,993d6982,,
0,0,2,20,3,7345,,0,3,3,0,0,3,3,68fd1e64,d79dbf86,2a147d34,afc54bd9,25c83c98,,01aa47c1,37e4aa92,a73ee510,4b4670a5,529e8447,3cde5dc0,50a56f08,64c94865,d3ac08f7,2f6bcbc0,8efede7f,102bad49,,,45587760,,32c7478e,1793a828,,
0,,246,,3,37451,,0,6,3,,0,,3,5a9ed9b0,2c16a946,838c936d,64712dc5,f3474129,7e0ccccf,d82ee34a,0b153874,a73ee510,1de34572,f0d7528c,8d6a9f16,4ac844f1,b28479f6,3628a186,384d2714,d4bb7bd8,e4ca448c,,,e3d9a25c,ad3062eb,32c7478e,9117a34a,,
0,,103,9,8,7449,27,35,12,21,,1,1,8,05db9164,6c713117,6d0ceb43,8d164e53,25c83c98,,579989ec,0b153874,a73ee510,9bc1a7c1,e4034ebf,9fa694f3,ea089f5d,b28479f6,73b98472,a54711b4,3486227d,bf6b118a,21ddcdc9,b1252a9d,78766d37,,32c7478e,9e0bee34,445bbe3b,8b3ba37f
0,0,0,48,3,4199,234,2,29,117,0,2,,3,68fd1e64,287130e0,35e8c904,38c6a2ff,25c83c98,7e0ccccf,417ee83b,5b392875,a73ee510,a60210d9,ddf72fe8,ca9f3db8,40f3111a,1adce6ef,310d155b,d8daf836,e5ba7672,891589e7,21ddcdc9,5840adea,0bf4a9b7,,bcdee96c,3fdb382b,ea9a246c,49d68486
1,29,289,,7,8,6,40,45,66,2,3,1,6,05db9164,8084ee93,02cf9876,c18be181,25c83c98,fbad5c96,34737292,37e4aa92,a73ee510,3440d43b,48e01e3c,8fe001f4,613b2c28,b28479f6,16d2748c,36103458,3486227d,003d4f4f,,,e587c466,,32c7478e,3b183c5c,,
1,14,-1,42,44,0,0,14,42,44,1,1,,0,8cf07265,73a46ff0,8117b9b2,cbc08231,25c83c98,fbad5c96,631d3105,0b153874,a73ee510,3b08e48b,d0fb938a,d62211b1,08740150,07d13a8f,376a23f2,fbc38f5b,e5ba7672,da507f45,21ddcdc9,b1252a9d,36d3f5ec,c0061c6d,be7c41b4,ec712287,ea9a246c,33ced911
0,,1,35,35,10291,43,3,36,35,,1,,35,68fd1e64,207b2d81,5d076085,862b5ba0,25c83c98,7e0ccccf,11ffbf5b,0b153874,a73ee510,865b29d9,f2313205,f24b551c,9c7a975e,64c94865,32ec6582,b6d021e8,8efede7f,25c88e42,21ddcdc9,b1252a9d,0e8585d2,,423fab69,0d4a6d1a,001f3601,92c878de
0,0,1261,1,,4186,70,1,16,60,0,1,,,5a9ed9b0,4f25e98b,ff7723e0,fdaff3de,25c83c98,,b5043bcd,0b153874,a73ee510,441dd290,371dae82,3caa3f26,18fc2b1e,b28479f6,99637b25,adbff367,d4bb7bd8,c04ce6df,21ddcdc9,b1252a9d,9b723753,,32c7478e,9117a34a,001f3601,54ca28ff
0,,2,19,2,110,310,34,5,199,,2,0,6,05db9164,6e638bbc,7deeba7e,99cbea63,25c83c98,,de87ff87,0b153874,a73ee510,c8f646ea,0ad37b4b,e1f3056f,f9d99d81,07d13a8f,1f29ec61,921a13f5,27c07bd6,3cb7e3f0,21ddcdc9,a458ea53,833c4620,,85d5a995,8d653a3e,445bbe3b,8e1ae331
0,0,1,,3,1562,127,6,20,113,0,3,0,21,05db9164,6c713117,77f2f2e5,d16679b9,25c83c98,fbad5c96,68b6fb29,51d76abe,a73ee510,451bd4e4,cb55be22,9f32b866,03cd10d0,b28479f6,73b98472,31ca40b6,e5ba7672,bf6b118a,21ddcdc9,5840adea,dfcfc3fa,,423fab69,aee52b6f,001f3601,2e275a2a
0,0,2,2,11,2914,244,3,26,111,0,1,,11,5a9ed9b0,38a947a1,4470baf4,8c8a4c47,25c83c98,7e0ccccf,513bc7e9,0b153874,a73ee510,ca78419a,19ea7894,bb669e25,395ab872,b28479f6,717db705,2b2ce127,07c540c4,ade68c22,,,2b796e4a,,32c7478e,8d365d3b,,
1,2,1,50,0,416,12,5,30,36,1,2,,2,68fd1e64,09e68b86,77bb016d,8f2f8a38,25c83c98,,a84a4da1,5b392875,a73ee510,3b08e48b,105d4c59,15b28eec,bbf65b42,1adce6ef,dbc5e126,0a671bcc,e5ba7672,5aed7436,3aae8792,a458ea53,c2c1d8a1,,32c7478e,96261dd5,e8b83407,fccdc224
0,,2,5,2,18828,70,18,8,68,,1,,2,3c9d8785,38a947a1,a04a53e3,50050b52,43b19349,fbad5c96,7ee0fcbf,5b392875,a73ee510,42a0c4bc,780660db,1adda1d6,9c5fcfd8,1adce6ef,a33d1d0e,bad93efe,e5ba7672,2cad38b8,,,8ef0ed17,,423fab69,af647f02,,
1,3,1,3,0,2,0,3,0,0,1,1,,0,05db9164,e77e5e6e,fbfa5f46,1f320590,43b19349,7e0ccccf,282f8d99,0b153874,a73ee510,5b0cd9c0,d0c3ead8,729ecc4c,a7de95c2,07d13a8f,2eb18840,11ff5139,07c540c4,449d6705,21ddcdc9,a458ea53,85699a97,ad3062eb,32c7478e,a63ac4ad,001f3601,c6ee8096
0,0,18,3,3,5801,45,1,4,8,0,1,,3,05db9164,38a947a1,8512d54d,7031bb66,25c83c98,fbad5c96,6641b1eb,0b153874,a73ee510,3b08e48b,52105669,e2163351,d2b8af4a,b28479f6,7c5bcff3,beef16d6,d4bb7bd8,876521e0,,,4645d72c,ad3062eb,be7c41b4,b258af68,,
0,,80,53,1,20459,450,1,4,25,,1,,4,5bfa8ab5,fc1fa80d,d459136b,45e7b9c6,25c83c98,fe6b92e5,14ad5567,0b153874,a73ee510,dfa3d0ad,9ddd72e9,cdac3d6f,37e99bb7,b28479f6,4ce39685,4dab12d6,d4bb7bd8,f68751cd,,,e58d8a84,,3a171ecb,1793a828,,
0,,2,8,12,8951,208,3,31,77,,1,0,12,05db9164,bfdcfc4a,aa8c1539,85dd697c,25c83c98,7e0ccccf,99ebb9c4,0b153874,a73ee510,3b08e48b,058b2e38,d8c29807,35323fda,b28479f6,2ed5bdad,c64d548f,07c540c4,ffd53157,21ddcdc9,5840adea,5f957280,,be7c41b4,1793a828,e8b83407,04a4756f
0,,0,7,5,11892,38,3,5,29,,3,,5,39af2607,95e2d337,1d143383,69040d07,b0530c50,3bf701e7,322f9bb4,062b5529,a73ee510,0b555afc,4cae8c4d,7c811605,4ac0d84c,b28479f6,d8c099d7,a64c9d6a,e5ba7672,701d695d,b795e71a,a458ea53,3985ef29,ad3062eb,32c7478e,4921c033,2bf691b1,80b0aeb9
1,1,425,1,,97,25,1,5,5,1,1,,,5a9ed9b0,1cfdf714,02853019,13508380,30903e74,,4ee00c04,5b392875,a73ee510,b1ced7c4,b26d847d,025e732b,38016f21,07d13a8f,e439dd9b,760c90b8,d4bb7bd8,9df49ecd,21ddcdc9,a458ea53,cbdca415,ad3062eb,423fab69,45ab94c8,cb079c2d,c84c4aec
1,,2,6,9,2924,31,101,18,53,,3,0,9,05db9164,c5c1d6ae,a99af869,aa4a8400,43b19349,fbad5c96,1e4d7cd5,5b392875,a73ee510,3b08e48b,9099c04e,f6ad81e7,de7b14a2,1adce6ef,0879961c,7675a945,e5ba7672,561cabfe,21ddcdc9,5840adea,02012875,,32c7478e,9b18ad04,7a402766,61229e87
0,,0,2,,,,,0,,,,,,f473b8dc,0468d672,0f9d1b65,b0bc8260,25c83c98,fbad5c96,88002ee1,0b153874,7cc72ec2,3b08e48b,f1b78ab4,30eae9b7,6e5da64f,64c94865,e435f0e8,528bf2c3,2005abd1,d53925d9,21ddcdc9,a458ea53,488fe632,,32c7478e,cc518955,001f3601,074bb89f
0,,2,16,19,0,,0,17,19,,0,0,0,5a9ed9b0,38d50e09,33430e23,4962b7b8,43b19349,7e0ccccf,9b98e9fc,7b6fecd5,a73ee510,2462946f,7f8ffe57,1606ff92,46f42a63,b28479f6,7501d6be,32d7d6c9,d4bb7bd8,f855e3f0,21ddcdc9,5840adea,7fcceb02,,32c7478e,b2f178a3,001f3601,aa5f0a15
0,,0,2,46,5755,74,13,46,80,,2,,46,68fd1e64,8e4f887c,ff4dd56e,d13a0547,25c83c98,fe6b92e5,705feb79,0b153874,a73ee510,efea433b,cff871dc,19778f79,64533206,07d13a8f,234681dd,92fd1533,e5ba7672,4b340164,,,56495824,,32c7478e,21c9d296,,
1,,26,7,7,27364,67,1,7,8,,1,,7,5a9ed9b0,0d6ad090,24df6bc0,15375750,4cf72387,6f6d9be8,299fc4a5,0b153874,a73ee510,1233bbde,de372071,5008cac9,fc5c7b5d,07d13a8f,ef1823bb,86983125,d4bb7bd8,cb95e657,,,c7c03d47,,32c7478e,fa749baf,,
1,14,37,6,48,4,9,17,37,59,1,2,20,8,05db9164,38a947a1,aaa62f22,aaf1d59e,25c83c98,fe6b92e5,468a0854,5b392875,a73ee510,3b08e48b,a60de4e5,c206b676,605bbc24,1adce6ef,e83e8005,5061e772,8efede7f,20e28e86,,,3c0e9ff0,,423fab69,f80ced1c,,
0,,1,,0,1,,0,0,0,,0,,0,05db9164,38a947a1,,,25c83c98,7e0ccccf,aeddfe65,0b153874,a73ee510,0022e234,dd7956ab,,9a9c8717,b28479f6,1bcf5974,,1e88c74f,641ec839,,,,8ec974f4,32c7478e,,,
0,,71,157,9,12911,451,3,17,18,,1,,18,05db9164,71ca0a25,145f2f75,82a61820,25c83c98,7e0ccccf,0670b8e1,1f89b562,a73ee510,3b08e48b,71f8ecc8,7161e106,9ade0a30,1adce6ef,ae3a9888,bb6d240e,07c540c4,9bf8ffef,21ddcdc9,5840adea,5fe17899,,3a171ecb,cafb4e4d,001f3601,99f4f64c
0,0,37,2,,3117,30,10,6,13,0,1,,,05db9164,09e68b86,aa8c1539,85dd697c,25c83c98,,eabf23ff,0b153874,a73ee510,3b08e48b,c7435d5a,d8c29807,4d7749d6,8ceecbc8,d2f03b75,c64d548f,e5ba7672,63cdbb21,cf99e5de,5840adea,5f957280,,32c7478e,1793a828,e8b83407,b7d9c3bc
0,,5,31,5,251006,,0,11,2,,0,,5,8a033483,38d50e09,f4485fd0,5a115a36,43b19349,,28f6409f,0b153874,7cc72ec2,20b38a81,e973bfd7,583cd631,439cd4cc,1adce6ef,e2c18d5a,a056b0df,d4bb7bd8,582152eb,21ddcdc9,5840adea,ffa07ccc,,c7dc6720,9fa3e01a,001f3601,4e7af834
0,1,0,4,7,169,27,1,23,341,1,1,,7,68fd1e64,a0e12995,622d2ce8,51c64c6d,25c83c98,,b9ac220a,0b153874,a73ee510,eb4b8edb,192461f2,e9521d94,bd91360a,1adce6ef,78c64a1d,ab8b968d,d4bb7bd8,1616f155,21ddcdc9,5840adea,ee4fa92e,,dbb486d7,d61a7d0a,9b3e8820,b29c74dc
0,,1,2,4,529938,,0,4,4,,0,,4,5a9ed9b0,59ab477c,dacb235a,837313e2,25c83c98,fbad5c96,7e64d215,0b153874,7cc72ec2,22f136d5,c3516644,19100435,9f24464b,07d13a8f,9c25c3f3,f3da3c46,e5ba7672,74fc71da,21ddcdc9,5840adea,152898c9,,3a171ecb,4ccb4ae2,47907db5,653aee86
0,0,60,2,2,3247,78,5,15,39,0,2,,2,f473b8dc,421b43cd,2bee5b78,29998ed1,25c83c98,7e0ccccf,dc7659bd,0b153874,a73ee510,015ac893,e51ddf94,6aaba33c,3516f6e6,b28479f6,e1ac77f7,b041b04a,e5ba7672,2804effd,,,723b4dfd,c9d4222a,3a171ecb,b34f3128,,
1,1,101,10,4,198,24,1,12,75,1,1,,6,05db9164,287130e0,89ed150d,82584656,25c83c98,7e0ccccf,bb3f8e2d,0b153874,a73ee510,5ba575e7,731f1c84,02d20151,9ded12ab,1adce6ef,310d155b,98b478e6,8efede7f,891589e7,21ddcdc9,5840adea,8ca007fc,,3a171ecb,487b8cd7,b9266ff0,a5df7777
0,,12,4,4,7668,72,1,4,59,,1,,4,05db9164,38a947a1,42a04a35,7031bb66,b0530c50,7e0ccccf,7415122a,0b153874,a73ee510,f9065d00,0e4ebdac,7127a7d6,779f824b,b28479f6,206c5a0c,51a8930b,e5ba7672,2ef5e1bc,,,53cb3c2b,,423fab69,b258af68,,
1,0,3370,1,2,4688,121,54,28,439,0,11,,10,68fd1e64,a796837e,5c05f1ab,97ce69e9,25c83c98,7e0ccccf,5fbd9170,0b153874,a73ee510,5115abf9,2bcfb78f,50ec33a6,e6fc496d,07d13a8f,870efc17,5a9431f3,e5ba7672,9de259c3,,,e9672021,,423fab69,8fc66e78,,
1,,41,6,2,44,148,10,2,27,,0,,2,5bfa8ab5,403ea497,2cbec47f,3e2bfbda,25c83c98,fe6b92e5,e5d6e12c,1f89b562,a73ee510,10011256,e0c3cae0,21a23bfe,e8df3343,07d13a8f,e3209fc2,587267a3,e5ba7672,a78bd508,21ddcdc9,5840adea,c2a93b37,,3a171ecb,1793a828,e8b83407,2fede552
0,3,6,20,5,1438,63,5,46,55,0,1,,5,05db9164,6e638bbc,e1266b28,09e3cd5a,4cf72387,6f6d9be8,d7ea84dc,5b392875,a73ee510,2b438e13,4a77ddca,eb8ded57,dc1d72e4,07d13a8f,1f29ec61,3d9023a4,e5ba7672,3cb7e3f0,21ddcdc9,a458ea53,31b4af04,,32c7478e,8d653a3e,445bbe3b,8e1ae331
